"batch_id","dataset_id","chart_dim_rule","lambda_ridge","lambda_sync","status","error","support_size","degree","kernel","chart_dim_summary","cv_rmse_observed","observed_rmse","truth_rmse","total_local_gcv","sync_energy","mean_sync_squared_disagreement","ridge_median","ridge_max","elapsed_sec","selected_by_cv","requested_zero_ridge_fallback","baseline_truth_rmse","baseline_cv_rmse_observed","baseline_total_local_gcv","baseline_sync_energy","baseline_mean_sync_squared_disagreement","truth_rmse_delta_vs_matched_baseline","cv_rmse_delta_vs_matched_baseline"
"FB02","LA-D1-HC-Li-N500","local.auto",1e-10,10,"ok",,32,2,"gaussian",2,0.33043512022838,0.103983643608221,0.0477319133106289,6.46974717848262,0.572189263987031,3.71611796995455e-05,9.60080458745594e-07,9.60080458745594e-07,11.768,TRUE,FALSE,0.0397184769731114,1.69958779314201,5.78860392718898,9.63031001878167,0.000625446340388503,0.00801343633751751,-1.36915267291363
"FB02","LA-D1-HC-Li-N500","local.auto",1e-08,0.3,"ok",,32,2,"gaussian",2,0.117354248027858,0.0983247815780993,0.0383319528244792,6.04443154161229,3.9267317971414,0.000255023984422047,3.17904592183066e-06,3.17904592183066e-06,10.656,TRUE,FALSE,0.0381616941753578,0.420261437841191,5.86009261123674,8.95174174243947,0.000581376311042173,0.000170258649121485,-0.302907189813334
"FB02","LA-D1-HC-Li-N500","local.auto",1e-06,3,"ok",,32,2,"gaussian",2,0.126255688029643,0.113240432144448,0.0654708343744556,7.91711954451703,1.36282681237695,8.85096160686557e-05,0.00290180459086729,0.00290180459086729,11.774,TRUE,FALSE,0.0399178175916943,0.14383798491532,6.27119887803526,8.85064547347179,0.00057481055237714,0.0255530167827612,-0.0175822968856772
"FB03","LA-D1-HC-Lc-N500","auto",0,10,"ok",,27,2,"tricube",2,0.105945213750514,0.0943068519891126,0.0348255923371251,3.0857680245009,0.11236659748222,8.96259919653109e-06,0.000108122631174722,0.000108122631174722,7.85300000000001,TRUE,TRUE,0.0644894414288584,205.280825111924,2.50913940537366,6.7400182337524,0.000537598212992012,-0.0296638490917334,-205.174879898174
"FB03","LA-D1-HC-Lc-N500","auto",1e-10,1,"ok",,27,2,"tricube",2,0.123619015923982,0.086412539489137,0.0445365503354942,2.82100060712962,0.546374447520448,4.35799899087159e-05,7.48986959110364e-08,7.48986959110364e-08,7.881,TRUE,FALSE,0.0564895119706842,0.291032005847082,2.7077101372647,7.76923355665011,0.000619690619745897,-0.0119529616351901,-0.1674129899231
"FB03","LA-D1-HC-Lc-N500","auto",1e-08,10,"ok",,27,2,"tricube",2,0.106232494257877,0.0940866117532656,0.0352772089212552,3.07445998716257,0.113233213228664,9.0317223146713e-06,7.25598695082656e-05,7.25598695082656e-05,8.041,TRUE,FALSE,0.0538503429269468,0.221345164039077,2.73833747704554,8.12460627347631,0.000648035904711916,-0.0185731340056916,-0.1151126697812
"FB03","LA-D1-HC-Lc-N500","auto",1e-06,10,"ok",,27,2,"tricube",2,0.10516045909247,0.0965923819217276,0.0312993542743903,3.22448262339999,0.119435515397757,9.5264311488171e-06,0.00725598695082655,0.00725598695082655,8.066,TRUE,FALSE,0.0488684834619403,0.122694020582788,2.8142264951463,7.0662730588076,0.000563620992878773,-0.01756912918755,-0.017533561490318
"FB03","LA-D1-HC-Lc-N500","local.auto",0,10,"ok",,23,2,"tricube",2,0.116351972085644,0.0925348736885587,0.0334115695274689,3.90044209401021,0.0553290542434187,5.24208054669137e-06,9.18358563001444e-05,9.18358563001444e-05,6.57400000000001,TRUE,TRUE,0.0658445854454703,6.60201802467253,3.20468780475902,8.22473918712383,0.000779242404989427,-0.0324330159180015,-6.48566605258689
"FB03","LA-D1-HC-Lc-N500","local.auto",1e-10,10,"ok",,23,2,"tricube",2,0.123176373875452,0.0909195406934895,0.0375519629527112,3.79565148460362,0.067153624161372,6.36238431453082e-06,6.16299999076993e-07,6.16299999076993e-07,6.53399999999999,TRUE,FALSE,0.05809917936695,1.06161633511591,3.40623714021067,8.57584863566116,0.000812507821055273,-0.0205472164142387,-0.938439961240457
"FB03","LA-D1-HC-Lc-N500","local.auto",1e-08,10,"ok",,23,2,"tricube",2,0.117604964038864,0.0923393953061637,0.0338918203127537,3.88808614013461,0.0559071422208435,5.29685075345114e-06,6.16299999076993e-05,6.16299999076993e-05,6.72300000000001,TRUE,FALSE,0.055835956395227,0.23674659295351,3.4493152872571,7.88139789246838,0.000746712972737235,-0.0219441360824733,-0.119141628914646
"FB03","LA-D1-HC-Lc-N500","local.auto",1e-06,10,"ok",,23,2,"tricube",2,0.104849243837226,0.0947152454109305,0.0281160219567669,4.07155730021568,0.0654271261310025,6.19880946470448e-06,0.00616299999076993,0.00616299999076993,6.79600000000002,TRUE,FALSE,0.0507764913090802,0.145774565236628,3.56856622196246,6.59073354510803,0.000624430628313996,-0.0226604693523133,-0.0409253213994022
"FB04","LA-D1-HC-Gv-N500","auto",0,10,"ok",,35,2,"tricube",1,0.118187623487534,0.104561057199503,0.0537530524156496,2.68808340611068,0.319891273108122,1.90428572021175e-05,0,0,13.431,TRUE,FALSE,0.0518638446248049,0.528280372271436,2.46571115162246,12.2185544468362,0.000727360222386425,0.00188920779084465,-0.410092748783902
"FB04","LA-D1-HC-Gv-N500","auto",1e-10,3,"ok",,35,2,"tricube",1,0.115838579925974,0.103414119735235,0.0485022504542631,2.67094349661103,0.528228604823669,3.14450025285028e-05,2.65456316761291e-07,2.65456316761291e-07,13.453,TRUE,FALSE,0.0461458203105929,0.179297420826095,2.54084998499665,13.6810850126712,0.000814423431233366,0.00235643014367016,-0.0634588409001208
"FB04","LA-D1-HC-Gv-N500","auto",1e-08,0.3,"ok",,35,2,"tricube",1,0.114003309011354,0.0989019200866308,0.0432667148122037,2.60524115330371,1.73751357936574,0.000103432715300797,2.92063168862919e-06,2.92063168862919e-06,13.453,TRUE,FALSE,0.0455839422959069,0.120962857471965,2.56075619085931,10.8904799790227,0.000648301071448586,-0.00231722748370325,-0.00695954846061125
"FB04","LA-D1-HC-Gv-N500","auto",1e-06,0.1,"ok",,35,2,"tricube",1,0.11343839858145,0.0985648123392481,0.0424167827595414,2.62312687008139,2.82041024847307,0.00016789663903994,0.000117063168955509,0.000117063168955509,13.303,TRUE,FALSE,0.0447858465741006,0.1172012905885,2.59465498467395,8.17495321143186,0.000486648057406278,-0.00236906381455915,-0.00376289200704959
"FB04","LA-D1-HC-Gv-N500","local.auto",0,10,"ok",,35,2,"tricube",1,0.108918457948642,0.0919409578362527,0.0376737338149963,2.74264589502663,0.122931847714066,7.31802902550634e-06,0,0,13.697,TRUE,FALSE,0.0540874951459715,2803.57907628473,2.49953028053581,10.9090389615005,0.000649405871994437,-0.0164137613309752,-2803.47015782678
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-10,10,"ok",,35,2,"tricube",1,0.10515680957494,0.0957981889382026,0.0321355098497238,2.99232492339823,0.0708176320730952,4.21571380130847e-06,8.77956316437233e-07,8.77956316437233e-07,13.851,TRUE,FALSE,0.0418487822610693,0.194768768393893,2.83707995501548,10.8777184257093,0.000647541386962471,-0.00971327241134548,-0.0896119588189534
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-08,3,"ok",,35,2,"tricube",1,0.104377875041512,0.0953754354135795,0.0317047788808513,2.9956676402482,0.141609219812764,8.42987720545373e-06,2.65456316761291e-05,2.65456316761291e-05,13.94,TRUE,FALSE,0.0399827119785486,0.122643091930574,2.87327764707069,7.81308921801335,0.00046510659962813,-0.00827793309769726,-0.0182652168890613
"FB04","LA-D1-HC-Gv-N500","local.auto",1e-06,0.3,"ok",,35,2,"tricube",1,0.105523704046714,0.0945404375590038,0.0323372568791549,2.99486632603227,0.640514453656813,3.81292842357608e-05,0.000292063168862919,0.000292063168862919,13.677,TRUE,FALSE,0.0373454060739276,0.112994535192838,2.937680611385,4.83565536928604,0.00028786247833914,-0.00500814919477277,-0.00747083114612315
"FB05","LA-D1-HC-Bv-N500","auto",0,10,"ok",,15,2,"tricube",2,0.113477898483251,0.089530189019413,0.0393190612762699,5.28773082285316,0.0220710626186677,3.28899571632488e-06,5.39909470752891e-05,5.39909470752891e-05,2.76099999999997,TRUE,TRUE,0.0750640954332878,9559203.87795695,3.28730826754858,5.65565548467437,0.000842797058913252,-0.0357450341570179,-9559203.76447905
"FB05","LA-D1-HC-Bv-N500","auto",1e-10,10,"ok",,15,2,"tricube",2,0.167022083313043,0.0864243290094638,0.0455337603580122,5.04835705350632,0.0329050116310615,4.90345409145121e-06,3.62327112450678e-07,3.62327112450678e-07,2.96799999999996,TRUE,FALSE,0.0655537831164159,1.26086165522969,4.14096713255221,5.13163331910447,0.000764708083878541,-0.0200200227584037,-1.09383957191665
"FB05","LA-D1-HC-Bv-N500","auto",1e-08,10,"ok",,15,2,"tricube",2,0.114029739633394,0.0892367613223577,0.0399851654635404,5.26431867086145,0.0225984360851876,3.36758409705922e-06,3.62327112450678e-05,3.62327112450678e-05,3.07100000000003,TRUE,FALSE,0.0619125654588695,0.374818232314938,4.37868493906433,4.44630370732217,0.000662581321956525,-0.0219273999953291,-0.260788492681545
"FB05","LA-D1-HC-Bv-N500","auto",1e-06,10,"ok",,15,2,"tricube",2,0.1088175235597,0.0933126188432993,0.0313154647094831,5.56446686735288,0.0191531541286774,2.85417349276375e-06,0.00362327112450678,0.00362327112450678,2.94200000000001,TRUE,FALSE,0.0555737023865917,0.172815539110517,4.74638023243015,3.79364318362937,0.000565322857163608,-0.0242582376771086,-0.0639980155508163
"FB05","LA-D1-HC-Bv-N500","local.auto",0,10,"ok",,34,2,"gaussian",2,341.204175874237,0.0951948617586499,0.0313317053066807,5.14465111943064,0.129856844879392,8.10010572805422e-06,0,0,13.207,TRUE,FALSE,0.0468271754497594,2027.12643295939,4.85943774964005,6.14652289005585,0.00038340285655022,-0.0154954701430788,-1685.92225708515
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-10,10,"ok",,34,2,"gaussian",2,0.107001447916844,0.0959760156038816,0.030669823544184,5.22915877996367,0.102414903910312,6.388354426542e-06,9.17163301306105e-07,9.17163301306105e-07,13.294,TRUE,FALSE,0.0425563857912341,0.951473766362575,4.9739653296155,4.61803173164087,0.000288059865589239,-0.0118865622470501,-0.844472318445731
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-08,10,"ok",,34,2,"gaussian",2,0.106711338621043,0.0967327099741218,0.0295282132541863,5.2770652162849,0.0864314175656005,5.39134938290859e-06,9.17163301306106e-05,9.17163301306106e-05,12.917,TRUE,FALSE,0.041211817033241,0.191844576205846,5.00569092205724,4.1030291252812,0.000255935447614882,-0.0116836037790547,-0.0851332375848028
"FB05","LA-D1-HC-Bv-N500","local.auto",1e-06,10,"ok",,34,2,"gaussian",2,0.105629433775995,0.0980501599016837,0.0286427419636889,5.36755603959717,0.0749328830555198,4.6741030541853e-06,0.00917163301306105,0.00917163301306105,12.948,TRUE,FALSE,0.0379454315688572,0.139614840075973,5.08658338880952,3.0967661441633,0.000193167585475213,-0.00930268960516821,-0.0339854062999773
"FB06","LA-D2-RAW-N500","auto",0,10,"ok",,30,2,"tricube",4,22.9516606023301,0.0661085471056334,0.064534024090449,3.10755588540892,0.147556743546988,1.07290593748589e-05,0,0,9.63300000000004,TRUE,FALSE,0.0916834394572969,1838.66997404227,1.76121506494522,13.2786587174123,0.00096551004293637,-0.0271494153668479,-1815.71831343994
"FB06","LA-D2-RAW-N500","auto",1e-10,10,"ok",,30,2,"tricube",4,0.18794037373115,0.0804708483642382,0.0487016143661038,3.93653513211604,0.0740401795584064,5.3835661015004e-06,3.01701927961015e-07,3.01701927961015e-07,9.73400000000004,TRUE,FALSE,0.0862136795611379,2.31753081987701,2.36038065867448,13.4154624410296,0.000975457235034197,-0.0375120651950341,-2.12959044614586
"FB06","LA-D2-RAW-N500","auto",1e-08,10,"ok",,30,2,"tricube",4,0.119622317305263,0.0885615412568489,0.0375092130331258,4.46723897675545,0.0621152793209476,4.51648975099649e-06,3.01701927961015e-05,3.01701927961015e-05,9.65999999999997,TRUE,FALSE,0.0798288021529095,1.04357881700712,2.9175456341405,12.2582998256955,0.000891318305779958,-0.0423195891197837,-0.923956499701861
"FB06","LA-D2-RAW-N500","auto",1e-06,3,"ok",,30,2,"tricube",4,0.116406894429787,0.0912020571562626,0.034068694258303,4.66040808660777,0.225354679381097,1.63858572462473e-05,0.000917019282307872,0.000917019282307872,9.63699999999994,TRUE,FALSE,0.0706511729057193,0.210395983246656,3.56329235688655,12.6979102436188,0.000923283000597197,-0.0365824786474163,-0.0939890888168693
"FB06","LA-D2-RAW-N500","local.auto",0,10,"ok",,33,2,"gaussian",4,1.49234065895203,0.0880134531048611,0.0469970104567289,36.7314769270174,1.00082641224951,6.53472895544974e-05,0,0,12.43,TRUE,FALSE,0.0855746197796613,39.0264674455708,11.1037801826906,32.6270783934219,0.00213033060778244,-0.0385776093229323,-37.5341267866188
"FB06","LA-D2-RAW-N500","local.auto",1e-10,10,"ok",,33,2,"gaussian",4,1.39884835486268,0.0925707369088227,0.0440564339518302,46.3737553192284,0.771571216831815,5.03784543464412e-05,3.31960307520297e-07,3.31960307520297e-07,11.8939999999999,TRUE,FALSE,0.0769066473989651,2.83581406990068,24.3964384317844,22.8671919732093,0.00149307511960331,-0.0328502134471349,-1.43696571503801
"FB06","LA-D2-RAW-N500","local.auto",1e-08,10,"ok",,33,2,"gaussian",4,0.611507179085979,0.0972411104549378,0.0379610003983361,52.7975912785994,0.681293959391027,4.44839515535849e-05,3.31960307520297e-05,3.31960307520297e-05,12.706,TRUE,FALSE,0.0672797649189568,1.62048980506185,35.3455355241443,17.4285290670214,0.00113796670582639,-0.0293187645206208,-1.00898262597587
"FB06","LA-D2-RAW-N500","local.auto",1e-06,3,"ok",,33,2,"gaussian",4,0.111447480847335,0.0953599493757578,0.0328799704931228,52.2904091801793,1.42240898478431,9.2873819731334e-05,0.00101660307649524,0.00101660307649524,12.14,TRUE,FALSE,0.0553720847583249,0.318442534736837,46.0268254573656,14.8082194627106,0.000966877965222051,-0.0224921142652022,-0.206995053889502
"FB07","LA-D2-HC-TOP1-N500","auto",0,10,"ok",,21,2,"gaussian",3,37.2209280606722,0.0849458117816285,0.0564553592293933,11.4182466171575,0.461817659139997,4.95087542698641e-05,0,0,5.34100000000001,TRUE,FALSE,0.0868064093213055,671.623057383214,7.73213497998628,18.4078044196797,0.00197339241500371,-0.0303510500919122,-634.402129322542
"FB07","LA-D2-HC-TOP1-N500","auto",1e-10,10,"ok",,21,2,"gaussian",3,3.56768753264279,0.0976220503342423,0.0584253336120623,13.8163629245608,0.703841971784116,7.54547569505412e-05,7.24018752036848e-07,7.24018752036848e-07,5.33799999999997,TRUE,FALSE,0.071406125500976,10.6566611529258,10.6305197969734,11.0881418439795,0.00118869445331575,-0.0129807918889138,-7.08897362028305
"FB07","LA-D2-HC-TOP1-N500","auto",1e-08,10,"ok",,21,2,"gaussian",3,0.431117580377551,0.111167662023283,0.0731909570391066,16.8187075620468,1.14001389725811,0.000122214182993103,7.24018752036848e-05,7.24018752036848e-05,5.34000000000003,TRUE,FALSE,0.0639628538130236,3.09908421187266,11.4651490779855,8.09361135266617,0.000867668456769558,0.009228103226083,-2.66796663149511
"FB07","LA-D2-HC-TOP1-N500","auto",1e-06,10,"ok",,21,2,"gaussian",3,0.148185040049993,0.129731116883563,0.0957259803873175,21.2840717016937,2.71324099733557,0.000290870604779724,0.00724018752036848,0.00724018752036848,5.38199999999995,TRUE,FALSE,0.0603037075765422,0.546959724029831,14.3322935028305,6.26043548814315,0.000671144457277796,0.0354222728107753,-0.398774683979839
"FB07","LA-D2-HC-TOP1-N500","local.auto",0,10,"ok",,35,2,"gaussian",3,8.6670959926308,0.111886687778858,0.0742610555420666,23.6588639675652,2.47455617453029,0.000149110070598308,0,0,13.884,TRUE,FALSE,0.0825127508121705,131.504950012268,10.1738059083139,33.9935223890468,0.0020483578330074,-0.008251695270104,-122.837854019637
"FB07","LA-D2-HC-TOP1-N500","local.auto",1e-10,10,"ok",,35,2,"gaussian",3,1.08824440403271,0.116061906718893,0.0685135051167833,32.0512301775103,3.35590068918321,0.000202217510289498,1.54930486119918e-06,1.54930486119918e-06,15.0210000000001,TRUE,FALSE,0.0643148612404663,4.61926004288016,25.8157915694616,20.4541732736437,0.00123251322893972,0.00419864387631698,-3.53101563884746
"FB07","LA-D2-HC-TOP1-N500","local.auto",1e-08,10,"ok",,35,2,"gaussian",3,0.171173937479383,0.121264279699212,0.0770350343977301,38.7627420194107,3.87770334345828,0.000233659928698977,0.000154930486119918,0.000154930486119918,14.755,TRUE,FALSE,0.0587718763729782,1.00606201307962,26.4994184241727,16.3745738316009,0.000986687586718729,0.0182631580247518,-0.83488807560024
"FB07","LA-D2-HC-TOP1-N500","local.auto",1e-06,0.3,"ok",,35,2,"gaussian",3,0.138268807667966,0.123500539692026,0.0863094670129904,36.8327871226772,10.966861003884,0.000660833419488399,0.000951558359643092,0.000951558359643092,13.5509999999999,TRUE,FALSE,0.0583939403337816,0.249362490933201,32.6424899746091,13.4851681008445,0.000812579802488684,0.0279155266792088,-0.111093683265235
"FB08","LA-D3-RAW-N500","auto",0,1,"ok",,31,2,"gaussian",4,35.3811986515542,0.0653851842757679,0.065148143613744,8.50918557144103,3.75163236927288,0.000258947568530535,0,0,10.5219999999999,TRUE,FALSE,0.0824733946733432,2595.44445733313,7.55064758726107,22.74898762154,0.00157019517140768,-0.0173252510595992,-2560.06325868157
"FB08","LA-D3-RAW-N500","auto",1e-10,10,"ok",,31,2,"gaussian",4,0.291102824904564,0.0870368061742107,0.0412857921294485,12.2275498775074,0.28788883205281,1.98708470685306e-05,2.50913523921087e-07,2.50913523921087e-07,10.6600000000001,TRUE,FALSE,0.0705945718403009,2.12061638309952,9.47702226450049,13.9721902905012,0.000964397453333749,-0.0293087797108523,-1.82951355819496
"FB08","LA-D3-RAW-N500","auto",1e-08,10,"ok",,31,2,"gaussian",4,0.166469719380165,0.0926260934516366,0.0329003328598296,13.2619174846122,0.243135440056553,1.67818498267324e-05,2.50913523921087e-05,2.50913523921087e-05,10.1179999999999,TRUE,FALSE,0.0611942407723467,0.658069940331271,10.6321962872899,8.98519528680462,0.000620181895045601,-0.0282939079125172,-0.491600220951106
"FB08","LA-D3-RAW-N500","auto",1e-06,10,"ok",,31,2,"gaussian",4,0.137795346766337,0.098319943478573,0.0316574794383728,14.2784697701978,0.270851149615315,1.86948612558696e-05,0.00250913523921087,0.00250913523921087,10.5600000000001,TRUE,FALSE,0.0514994447080937,0.190111485967981,12.1003604420582,7.05311750082691,0.000486824786553718,-0.0198419652697209,-0.0523161392016437
"FB08","LA-D3-RAW-N500","local.auto",0,0.3,"ok",,33,2,"gaussian",4,0.480097888466507,0.0630872229621024,0.0684639329060252,14.5930729185283,14.2378992961964,0.000917094963540082,0,0,12.319,TRUE,FALSE,0.0811116370155795,99.3720270745834,12.634843872677,37.9408037086218,0.00244385209292324,-0.0126477041095543,-98.8919291861169
"FB08","LA-D3-RAW-N500","local.auto",1e-10,0.01,"ok",,33,2,"gaussian",4,0.307887486438711,0.0711440524396347,0.0674746742076818,28.4887393337549,23.6297341028606,0.00152204406596091,3.30394270949925e-09,3.30394270949925e-09,12.908,TRUE,FALSE,0.0685598153228066,1.02329984971371,28.1469513173676,25.3028398267032,0.00162981255068507,-0.00108514111512482,-0.715412363274999
"FB08","LA-D3-RAW-N500","local.auto",1e-08,10,"ok",,33,2,"gaussian",4,0.855355056459784,0.104448983734939,0.0506497500752934,46.8509557521138,1.10476875918919,7.11606286750113e-05,2.67039942571939e-05,2.67039942571939e-05,12.8979999999999,TRUE,FALSE,0.0594698545214709,1.05313475459438,35.402499179946,19.9883966696909,0.00128749737118256,-0.00882010444617749,-0.197779698134593
"FB08","LA-D3-RAW-N500","local.auto",1e-06,10,"ok",,33,2,"gaussian",4,0.280835786541336,0.106100483907913,0.0476854341654982,48.5895283682544,1.45911839929586,9.39850821645002e-05,0.00267039942571939,0.00267039942571939,12.965,TRUE,FALSE,0.0508520939671206,0.841157624345795,41.1005666774483,17.9424386196789,0.00115571263354352,-0.00316665980162248,-0.56032183780446
"FB09","LA-13K-SUB-N500","auto",0,10,"ok",,15,2,"gaussian",3,1.09041599264545,0.0773264963230556,0.0510310197236887,22.9505525101243,0.274214520463953,4.65994597867658e-05,0,0,2.57100000000003,TRUE,FALSE,0.0901652264841668,297.412408920342,12.5230986559933,16.0657422832832,0.00273017967906194,-0.0391342067604781,-296.321992927697
"FB09","LA-13K-SUB-N500","auto",1e-10,10,"ok",,15,2,"gaussian",3,0.669043861937678,0.0784908411792015,0.0500402316562206,23.7662027472662,0.247556403955165,4.20692335021025e-05,1.26093648246077e-07,1.26093648246077e-07,2.55600000000004,TRUE,FALSE,0.0888358844411432,11.5903289328471,13.2899556937052,14.7678172127578,0.00250961292341439,-0.0387956527849225,-10.9212850709095
"FB09","LA-13K-SUB-N500","auto",1e-08,10,"ok",,15,2,"gaussian",3,0.168928089078665,0.0809664126193151,0.0466829703238224,25.1184148620288,0.209427944634031,3.55897604097937e-05,1.26093648246077e-05,1.26093648246077e-05,2.58900000000006,TRUE,FALSE,0.087291860471466,3.10453553095031,14.6609846636734,13.2421099642204,0.00225033732614002,-0.0406088901476436,-2.93560744187164
"FB09","LA-13K-SUB-N500","auto",1e-06,10,"ok",,15,2,"gaussian",3,0.112954118246839,0.0883845021646354,0.0382696166226526,28.7001115853394,0.143312589951913,2.43542510480562e-05,0.00126093648246077,0.00126093648246077,2.58000000000004,TRUE,FALSE,0.0805349842818822,0.428114242352859,17.2139753539208,10.3648344292547,0.00176137895384003,-0.0422653676592296,-0.31516012410602
"FB09","LA-13K-SUB-N500","local.auto",0,10,"ok",,15,2,"gaussian",3,0.938394716830951,0.0808927830037986,0.0495406733481416,23.0451400896387,0.270874723150314,4.60319014009096e-05,0,0,2.60299999999995,TRUE,FALSE,0.0890041230910766,297.262376438853,12.318868735495,16.955440495697,0.00288137318990005,-0.039463449742935,-296.323981722022
