"point","error_auto","error_local_auto","rmse_component","truth_rmse_auto","truth_rmse_local_auto","truth_rmse_delta","dataset_id","batch_id","local_dim","auto_dim","dim_deviation"
56,0.0136831123460928,0.0108354276316956,-2.11376078875003e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
57,-0.00821127998090615,-0.0170221558388336,6.73077074982699e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
58,0.0220806068020991,-0.00221429090049,-1.46117333991755e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
59,-0.0287403960335486,-0.0362558587662316,1.47881342975249e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
60,-0.0408960528217115,-0.0419036563435641,2.52573519478627e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
61,0.0771051626697132,0.0802099137018892,1.47865362871006e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
62,-0.0200926043415483,-0.0184888349991469,-1.87322377282742e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
63,0.0455612001140157,0.066434809737935,7.07732981611875e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",3,2,1
64,0.010145337310571,-0.00452058390424445,-2.49736581627943e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
65,0.00764615443629874,0.00344818336405184,-1.40997091646545e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
66,0.0949521524924427,0.0993089753604119,2.56227144812538e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
67,-0.0434562970221833,-0.0484903841554459,1.40128384154184e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
68,0.0403682484034795,0.0466009330547344,1.64100484874999e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
69,0.0371352246415943,0.0384229453394478,2.94559093650538e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
70,0.0560821704381164,0.056791245906005,2.42300024512921e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
