"point","error_auto","error_local_auto","rmse_component","truth_rmse_auto","truth_rmse_local_auto","truth_rmse_delta","dataset_id","batch_id","local_dim","auto_dim","dim_deviation"
106,0.0326057073470963,0.0326057073470963,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
107,0.00542941405409314,0.00542941405409314,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
108,0.00331671492148622,0.00331671492148622,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
109,0.0197600257867199,0.0197600257867199,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
110,-0.0232094553555643,-0.0232094553555643,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
111,-0.027062025417341,-0.027062025417341,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
112,-0.0489122937069457,-0.0489122937069457,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
113,0.0738895674975781,0.0738895674975781,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
114,0.00394129936588616,0.00394129936588616,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
115,0.000428923895239658,0.000428923895239658,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
116,0.00199000638086441,0.00199000638086441,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
117,-0.0108446367609031,-0.0108446367609031,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
118,0.0145418998273327,0.0145418998273327,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
119,0.0172546117011813,0.0172546117011813,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
120,0.0471884997905845,0.0471884997905845,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
121,0.0649936456700391,0.0649936456700391,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
122,0.00611231371336522,0.00611231371336522,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
123,-0.00786358403385008,-0.00786358403385008,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
124,0.0130375564022313,0.0130375564022313,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
125,0.00339214108079644,0.00339214108079644,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
126,0.0234272804446973,0.0234272804446973,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
127,0.0219802936452765,0.0219802936452765,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
128,0.0112744367377555,0.0112744367377555,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
129,-0.0476218773745918,-0.0476218773745918,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
130,-0.0754377829221781,-0.0754377829221781,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
131,0.0029153873965474,0.0029153873965474,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
132,0.0103511272245409,0.0103511272245409,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
133,0.0562775031094963,0.0562775031094963,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
134,-0.00282055032457962,-0.00282055032457962,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
135,0.00534631409057795,0.00534631409057795,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
136,-0.0980609866296797,-0.0980609866296797,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
137,-0.0287605575413836,-0.0287605575413836,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
138,0.06635478218063,0.06635478218063,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
139,-0.0386404053608411,-0.0386404053608411,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
140,-0.042593686599573,-0.042593686599573,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
141,-0.011124805795272,-0.011124805795272,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
142,-0.041684542750451,-0.041684542750451,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
143,0.038446774147165,0.038446774147165,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
144,0.00718648683224998,0.00718648683224998,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
145,-0.0498927644862284,-0.0498927644862284,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
146,-0.00390347928463676,-0.00390347928463676,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
147,0.0484146225160332,0.0484146225160332,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
148,0.0342018544213712,0.0342018544213712,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
149,-0.0368373186237945,-0.0368373186237945,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
150,-0.0567211792116226,-0.0567211792116226,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
151,0.0973549537525159,0.0973549537525159,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
152,0.00506530091439844,0.00506530091439844,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
153,0.0522841023675132,0.0522841023675132,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
154,-0.0136028957375131,-0.0136028957375131,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
155,-0.0970121567690956,-0.0970121567690956,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
156,0.0238774251485104,0.0238774251485104,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
157,0.0342647745349161,0.0342647745349161,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
158,0.0105622018915255,0.0105622018915255,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
159,0.0200203826941074,0.0200203826941074,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
160,0.0180380154400985,0.0180380154400985,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
161,-0.0114748995486137,-0.0114748995486137,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
162,-0.0175645941857574,-0.0175645941857574,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
163,0.0979282662440946,0.0979282662440946,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
164,0.0312935648560729,0.0312935648560729,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
165,0.0414676410884216,0.0414676410884216,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
166,0.0473762397227268,0.0473762397227268,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
167,-0.000681489317249928,-0.000681489317249928,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
168,0.0083902859508011,0.0083902859508011,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
169,0.04622800967279,0.04622800967279,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
170,0.00350064520294896,0.00350064520294896,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
171,0.0388041933303391,0.0388041933303391,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
172,-0.0291652382221734,-0.0291652382221734,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
173,0.0654925571804902,0.0654925571804902,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
174,0.028553053488643,0.028553053488643,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
