"point","error_auto","error_local_auto","rmse_component","truth_rmse_auto","truth_rmse_local_auto","truth_rmse_delta","dataset_id","batch_id","local_dim","auto_dim","dim_deviation"
101,0.0122243174470833,0.00747490625185147,-1.06416145183215e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
102,0.0369353126406154,0.0226830425869524,-9.66457304083247e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
103,0.00349625059564629,0.00841809312475417,6.66985632795756e-07,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
104,-0.0003743781073971,-0.00232561501648099,5.9922689837355e-08,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
105,0.0122243174470833,0.00747490625185147,-1.06416145183215e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
106,0.0313213568333389,0.0410191282783369,7.97943241694943e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",2,3,-1
107,0.0122243174470833,0.00747490625185147,-1.06416145183215e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
108,0.0369353126406154,0.0226830425869524,-9.66457304083247e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
109,-0.0003743781073971,-0.00232561501648099,5.9922689837355e-08,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
110,-0.0003743781073971,-0.00232561501648099,5.9922689837355e-08,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
111,0.0122243174470833,0.00747490625185147,-1.06416145183215e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
112,-0.0003743781073971,-0.00232561501648099,5.9922689837355e-08,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
113,0.0122243174470833,0.00747490625185147,-1.06416145183215e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
114,-0.0003743781073971,-0.00232561501648099,5.9922689837355e-08,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
115,-0.0003743781073971,-0.00232561501648099,5.9922689837355e-08,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
116,0.0122243174470833,0.00747490625185147,-1.06416145183215e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
117,0.00349625059564629,0.00841809312475417,6.66985632795756e-07,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
118,0.0313213568333389,0.0410191282783369,7.97943241694943e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",2,3,-1
119,0.0369353126406154,0.0226830425869524,-9.66457304083247e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
120,-0.0003743781073971,-0.00232561501648099,5.9922689837355e-08,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
121,-0.0353033354421924,0.0773353757129303,5.38501333966973e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
122,0.0607774754817741,0.0560066420670177,-6.33718922687857e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
123,-0.0203653114026202,0.0289351645192516,4.80555032387791e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
124,-0.0236191487181228,-0.0424990618460143,1.41984103069201e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
125,0.0644414334962118,0.0479808002473207,-2.10483176025383e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
126,0.0712045459714654,0.11197854173251,8.49546760156025e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",2,3,-1
127,-0.0073564404126327,0.022674517118034,5.23229304053939e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
128,0.0169191041615041,-0.0658575106646967,4.60761438328171e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
129,-0.0988036498903631,-0.072806927137691,-5.07436021778996e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",2,3,-1
130,-0.0323149222078437,-0.018499797970407,-7.9847803282419e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",2,3,-1
131,-0.0241141142425013,0.0111304624174778,-5.2048449737814e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
132,0.0443653034061011,0.0500762113950857,6.13460701478532e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
133,0.0102897624462761,-0.0174375550227617,2.25423109163307e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
134,-0.0305500484058339,-0.0129381327922993,-8.71157098796484e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
135,0.0320873855416774,0.0461962303372463,1.25626416806579e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
136,-0.157858797860363,-0.204531765287129,0.000192380448612554,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
137,-0.0300976126836608,0.0410214889854636,8.83652835518846e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",2,3,-1
138,-0.0528279904445004,0.0381324488115022,-1.52039623624123e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",2,3,-1
139,-0.127110969930207,-0.0448805559353708,-0.00016086374149139,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
140,0.0171947455965601,0.0385949620133339,1.35797223364243e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
141,-0.0746509379945177,0.00223771921727889,-6.33284368255621e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",2,3,-1
142,0.0132187125578131,-0.0101258056216505,-8.21240590616713e-07,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
143,-0.166497243621201,-0.166506434601767,3.48120435225654e-08,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",2,3,-1
144,-0.0424803348365803,0.0116448829020062,-1.8983164618188e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",1,3,-2
145,-0.0877278240506364,-0.0459746817916764,-6.34961438908251e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",2,3,-1
146,-0.0578520876947218,0.0306223138509081,-2.74018766770796e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
147,0.20871665456283,0.0960053041762795,-0.000390651992524133,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
148,0.00142250961503076,-0.00141514106173807,-2.37826256419803e-10,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
149,-0.0854314540948182,-0.0451774195463431,-5.97999386690451e-05,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",2,3,-1
150,-0.0182784337092271,-0.00870859326309648,-2.93750341089282e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
151,-0.0154900481111207,-0.0215702389387263,2.56297652343528e-06,0.0855182857789738,0.0610129155595944,-0.0245053702193794,"SYN-SIMPLEX-FACES-N600","FB13",3,3,0
